id,origin_id,neighbor_1_id,neighbor_2_id,origin_x,origin_y,neighbor_1_x,neighbor_1_y,neighbor_2_x,neighbor_2_y,theta,radius,centerx,centery,nn_id
0,12339218091,12339218092,12339218098,-21.9374735,64.0672714,-21.9375359,64.0672795,-21.9376823,64.0675242,43.04894147393652,inf,inf,inf,None
1,12339218091,12339218098,12339218194,-21.9374735,64.0672714,-21.9376823,64.0675242,-21.9374076,64.0672577,141.29896506792326,inf,inf,inf,None
2,12339218097,12339218096,12339267993,-21.9378515,64.0672598,-21.9377923,64.0672716,-21.9378502,64.0674036,78.20933788881536,inf,inf,inf,None
3,12339218097,12339218111,12339267993,-21.9378515,64.0672598,-21.9379257,64.0672376,-21.9378502,64.0674036,107.1746883059141,inf,inf,inf,None
4,12339218102,12339218101,12339267973,-21.9393568,64.0730853,-21.9384925,64.0702388,-21.9393211,64.0733062,153.9295324893521,inf,inf,inf,None
5,12339218103,12339218104,12339218107,-21.9399509,64.0761569,-21.9396956,64.0762212,-21.9399786,64.0761911,114.86891851347488,inf,inf,inf,None
6,12339218103,12339218104,12339218201,-21.9399509,64.0761569,-21.9396956,64.0762212,-21.9399376,64.0761201,84.26601407040165,inf,inf,inf,None
7,12339218110,12339218109,12339218143,-21.9401375,64.0762733,-21.9400734,64.0762502,-21.9400368,64.0763608,60.80581549891516,inf,inf,inf,None
8,12339218113,12339218114,12339218190,-21.9380784,64.0670465,-21.9380243,64.0669849,-21.9380873,64.0670895,150.40265996176157,inf,inf,inf,None
9,12339218113,12339218114,12339266366,-21.9380784,64.0670465,-21.9380243,64.0669849,-21.9381944,64.067054,134.9904347191799,inf,inf,inf,None
10,12339218113,12339218190,12339266366,-21.9380784,64.0670465,-21.9380873,64.0670895,-21.9381944,64.067054,74.60690531905855,inf,inf,inf,None
11,12339218114,12339218113,12339218115,-21.9380243,64.0669849,-21.9380784,64.0670465,-21.9379271,64.0669345,158.69869066367568,inf,inf,inf,None
12,12339218115,12339218114,12339218145,-21.9379271,64.0669345,-21.9380243,64.0669849,-21.9378396,64.0667817,147.20492537984305,inf,inf,inf,None
13,12339218115,12339218145,12339218158,-21.9379271,64.0669345,-21.9378396,64.0667817,-21.9378652,64.0669152,42.88552580920354,inf,inf,inf,None
14,12339218118,12339218117,12339218119,-21.940461,64.075807,-21.940518,64.0758572,-21.9404011,64.0756026,147.7038016290321,inf,inf,inf,None
15,12339218127,12339218197,12339232220,-21.9400973,64.0759544,-21.940038,64.0759812,-21.9401801,64.0758666,157.64131740157524,inf,inf,inf,None
16,12339218137,12339218136,12339273468,-22.0398068,64.0411023,-22.0396284,64.0410348,-22.0398712,64.0411587,159.5136894408291,inf,inf,inf,None
17,12339218142,12339218141,12339273479,-22.0396569,64.0406929,-22.038412,64.0409992,-22.0395814,64.0408337,47.97612078720993,inf,inf,inf,None
18,12339218144,12339218143,12339268138,-21.9398749,64.0765343,-21.9400368,64.0763608,-21.9398366,64.0763853,57.43480272880651,inf,inf,inf,None
19,12339218144,12339228975,12339268138,-21.9398749,64.0765343,-21.939835,64.07658,-21.9398366,64.0763853,124.4606455675101,inf,inf,inf,None
20,12339218165,12339218195,12339231999,-21.937363,64.0669266,-21.9372999,64.0669515,-21.937464,64.0668212,155.3135368281977,inf,inf,inf,None
21,12339218166,12339218167,12339273303,-21.9406832,64.0762644,-21.9407644,64.0762279,-21.9406518,64.0763479,134.8129347614396,inf,inf,inf,None
22,12339218166,12339250112,12339273303,-21.9406832,64.0762644,-21.9405835,64.0762909,-21.9406518,64.0763479,54.50642671798706,inf,inf,inf,None
23,12339218168,12339218167,12339218169,-21.940822,64.0761836,-21.9407644,64.0762279,-21.9408523,64.0761345,159.2428495451462,inf,inf,inf,None
24,12339218169,12339218168,12339218170,-21.9408523,64.0761345,-21.940822,64.0761836,-21.9408534,64.0760836,149.55896148785786,inf,inf,inf,None
25,12339218170,12339218169,12339218171,-21.9408534,64.0760836,-21.9408523,64.0761345,-21.9411715,64.0759968,106.50076533319935,inf,inf,inf,None
26,12339218170,12339218169,12339218176,-21.9408534,64.0760836,-21.9408523,64.0761345,-21.9408163,64.0760249,146.46797104667655,inf,inf,inf,None
27,12339218170,12339218171,12339218176,-21.9408534,64.0760836,-21.9411715,64.0759968,-21.9408163,64.0760249,107.0312636201241,inf,inf,inf,None
28,12339218176,12339218170,12339218177,-21.9408163,64.0760249,-21.9408534,64.0760836,-21.9407409,64.0759738,156.4202352713377,inf,inf,inf,None
29,12339218177,12339218176,12339274921,-21.9407409,64.0759738,-21.9408163,64.0760249,-21.9410378,64.0759314,42.25363342907254,inf,inf,inf,None
30,12339218187,12339218186,12339266356,-21.9405161,64.0669248,-21.9401584,64.066944,-21.9405473,64.066889,134.14489834542871,inf,inf,inf,None
31,12339218189,12339218188,12339218190,-21.9380747,64.0671323,-21.9380412,64.067173,-21.9380873,64.0670895,156.94638111937908,inf,inf,inf,None
32,12339218190,12339218113,12339218189,-21.9380873,64.0670895,-21.9380784,64.0670465,-21.9380747,64.0671323,151.90219022632502,inf,inf,inf,None
33,12339218196,12339218195,12339232000,-21.9372484,64.0669811,-21.9372999,64.0669515,-21.9369268,64.0670101,155.26421165577506,inf,inf,inf,None
34,12339218200,12339218199,12339218201,-21.93994,64.0760828,-21.939958,64.0760465,-21.9399376,64.0761201,157.30618600881968,inf,inf,inf,None
35,12339218201,12339218103,12339218200,-21.9399376,64.0761201,-21.9399509,64.0761569,-21.93994,64.0760828,156.44796653420008,inf,inf,inf,None
36,12339218218,12339218217,12339228214,-21.7806694,64.1119162,-21.7807292,64.1116279,-21.7807283,64.1120239,139.6079320969914,0.11359927031607849,-21.66095073629716,64.12976075262257,"('way', 106717504)"
37,12339218218,12339228214,12339273365,-21.7806694,64.1119162,-21.7807283,64.1120239,-21.7804749,64.1125628,45.41529429797927,inf,inf,inf,None
38,12339218227,12339218226,12339218228,-21.7748754,64.1049602,-21.7749769,64.10503,-21.7748045,64.1048606,159.96077274175065,0.029225320425428133,-21.754060795917837,64.12611519088088,"('way', 516202862)"
39,12339218228,12339218227,12339249636,-21.7748045,64.1048606,-21.7748754,64.1049602,-21.7747375,64.104922,82.94236195629756,inf,inf,inf,None
40,12339218232,12339218231,12339218233,-21.7848664,64.1241125,-21.7848756,64.1239509,-21.784763,64.1243501,159.74040956297168,0.43856204838803653,-21.35146694106002,64.02095677234755,"('way', 1011004947)"
41,12339218233,12339218232,12339218234,-21.784763,64.1243501,-21.7848664,64.1241125,-21.7845335,64.1245692,157.18989794515466,0.2721285053475712,-22.01238176880679,64.28327510469853,"('way', 91910983)"
42,12339218266,12339218267,12339218274,-21.6673018,64.0805985,-21.6647912,64.0799616,-21.6680751,64.0799565,126.06551215357344,inf,inf,inf,None
43,12339218266,12339218269,12339218274,-21.6673018,64.0805985,-21.6694902,64.0811429,-21.6680751,64.0799565,53.66942769938515,inf,inf,inf,None
44,12339218273,12339218272,12339273721,-21.6741678,64.0824767,-21.6717646,64.0817961,-21.6733079,64.0829077,42.43341932978539,inf,inf,inf,None
45,12339218273,12339249027,12339273721,-21.6741678,64.0824767,-21.6773248,64.0833638,-21.6733079,64.0829077,137.68392927783142,inf,inf,inf,None
46,12339218281,12339218280,12339279347,-21.6698164,64.078009,-21.6696475,64.0781827,-21.6681383,64.077631,58.4969660953321,inf,inf,inf,None
47,12339218281,12339279347,12339274328,-21.6698164,64.078009,-21.6681383,64.077631,-21.669842,64.0779827,121.5329957797166,inf,inf,inf,None
48,12339218288,12339218287,12339226854,-21.8275473,64.1233159,-21.8277758,64.1234491,-21.8275041,64.1232561,156.0839333891443,0.00529867640325068,-21.823909307921703,64.12732842371187,"('way', 106473561)"
49,12339218294,12339218295,12339218312,-21.9672064,64.0544587,-21.9673223,64.0543693,-21.9671815,64.0544171,83.25799044408771,inf,inf,inf,None
50,12339218294,12339218295,12339218367,-21.9672064,64.0544587,-21.9673223,64.0543693,-21.9672072,64.0544968,126.44207984716284,inf,inf,inf,None
51,12339218294,12339218312,12339218367,-21.9672064,64.0544587,-21.9671815,64.0544171,-21.9672072,64.0544968,150.2999297087495,inf,inf,inf,None
52,12339218312,12339218294,12339218313,-21.9671815,64.0544171,-21.9672064,64.0544587,-21.9671331,64.0543796,158.67124224069843,inf,inf,inf,None
53,12339218320,12339218321,12339218334,-21.9664529,64.0544658,-21.9663678,64.0545519,-21.9664588,64.0545114,52.03764468403757,inf,inf,inf,None
54,12339218334,12339218320,12339218335,-21.9664588,64.0545114,-21.9664529,64.0544658,-21.9664929,64.0545546,149.08644982010253,inf,inf,inf,None
55,12339218350,12339218349,12339254882,-21.9664762,64.0544207,-21.9665222,64.054383,-21.9663382,64.0543633,118.07866705928618,inf,inf,inf,None
56,12339218361,12339218360,12339260330,-21.9587373,64.0629389,-21.9592102,64.0627906,-21.9586492,64.0628963,136.7830431997796,inf,inf,inf,None
57,12339218361,12339260326,12339260330,-21.9587373,64.0629389,-21.9584332,64.0631249,-21.9586492,64.0628963,57.2573525339396,inf,inf,inf,None
58,12339218362,12339218351,12339218363,-21.9624339,64.0620043,-21.9624808,64.0619527,-21.9624241,64.0620597,147.76341600016465,inf,inf,inf,None
59,12339218363,12339218362,12339218364,-21.9624241,64.0620597,-21.9624339,64.0620043,-21.9624525,64.0621138,142.27102509206964,inf,inf,inf,None
60,12339218364,12339218363,12339218365,-21.9624525,64.0621138,-21.9624241,64.0620597,-21.9625163,64.0621619,154.71071324528512,inf,inf,inf,None
61,12339218366,12339218367,12339250224,-21.9671785,64.0545439,-21.9672072,64.0544968,-21.9671347,64.0545782,159.42037332663045,inf,inf,inf,None
62,12339218366,12339218367,12339277340,-21.9671785,64.0545439,-21.9672072,64.0544968,-21.9672507,64.054579,84.57098535102745,inf,inf,inf,None
63,12339218366,12339250224,12339277340,-21.9671785,64.0545439,-21.9671347,64.0545782,-21.9672507,64.054579,116.00864132234211,inf,inf,inf,None
64,12339218367,12339218294,12339218366,-21.9672072,64.0544968,-21.9672064,64.0544587,-21.9671785,64.0545439,147.44141661016008,inf,inf,inf,None
65,12339218386,12339218385,12339218387,-21.7059242,64.1648462,-21.7059807,64.1647922,-21.7059017,64.1649048,154.70868087289952,inf,inf,inf,None
66,12339218387,12339218386,12339218388,-21.7059017,64.1649048,-21.7059242,64.1648462,-21.7059147,64.1649639,146.5896865451443,inf,inf,inf,None
67,12339218388,12339218387,12339275438,-21.7059147,64.1649639,-21.7059017,64.1649048,-21.7059566,64.1650147,152.8896494747935,inf,inf,inf,None
68,12339218388,12339218387,12339221115,-21.7059147,64.1649639,-21.7059017,64.1649048,-21.7057546,64.1649157,60.8393876434249,inf,inf,inf,None
69,12339218388,12339275438,12339221115,-21.7059147,64.1649639,-21.7059566,64.1650147,-21.7057546,64.1649157,146.27096288178168,inf,inf,inf,None
70,14586813,1243941094,1229772433,-21.9000327,64.1290017,-21.900196,64.1289786,-21.9000355,64.1289201,79.98324553416586,0.010330006705434052,-21.889286462271986,64.14095468285757,"('way', 110752264)"
71,12339218398,12339218399,12339264858,-21.9000327,64.1290017,-21.9000363,64.1290633,-21.8999522,64.1290047,91.2103915608709,0.020530940872251793,-21.919355893862082,64.10773638800266,"('way', 101370238)"
72,12339218400,12339218399,12339264855,-21.9000456,64.1292662,-21.9000363,64.1290633,-21.8999737,64.1291938,42.17713327548029,inf,inf,inf,None
73,12339218400,12339264833,12339264855,-21.9000456,64.1292662,-21.9000501,64.1293499,-21.8999737,64.1291938,138.27598468545634,0.11943124864582429,-21.78323013495568,64.18112797573148,"('way', 110752273)"
74,12339218404,12339218403,12339218437,-21.9742597,64.0527251,-21.9743569,64.0527196,-21.974239,64.0526948,121.1010600473442,inf,inf,inf,None
75,12339218404,12339218437,12339218445,-21.9742597,64.0527251,-21.974239,64.0526948,-21.9741758,64.0527416,66.78630413264841,inf,inf,inf,None
76,12339218427,12339218426,12339218428,-21.759865,64.131897,-21.7599072,64.1320047,-21.7598785,64.1318366,146.00420901490585,0.0663647077964087,-21.690673167701224,64.13721956187362,"('way', 225569481)"
77,12339218429,12339218428,12339218430,-21.7598802,64.1317776,-21.7598785,64.1318366,-21.7599038,64.1317231,158.2364991608554,0.33747470672410895,-21.42441402598226,64.057208785237,"('way', 107649894)"
78,12339218431,12339218430,12339235785,-21.759941,64.1316611,-21.7599038,64.1317231,-21.7600728,64.1316044,144.24099957372084,0.006646886097897179,-21.755344554725333,64.12640261776207,"('way', 107649894)"
79,12339218436,12339238119,12339250584,-21.761905,64.1340169,-21.760796,64.1351526,-21.7619687,64.1337661,149.93253777009488,inf,inf,inf,None
80,12339218473,12339218472,12339218474,-21.974026,64.0528506,-21.9740357,64.0528255,-21.9740268,64.0528761,157.0738416050967,inf,inf,inf,None
81,12339218474,12339218473,12339218475,-21.9740268,64.0528761,-21.974026,64.0528506,-21.9740379,64.0529011,157.85570422081955,inf,inf,inf,None
82,12339218480,12339218481,12339218497,-21.9746503,64.0529151,-21.9748762,64.0528393,-21.9746737,64.0528693,44.38772925949729,inf,inf,inf,None
83,12339218480,12339218497,12339269872,-21.9746503,64.0529151,-21.9746737,64.0528693,-21.9746011,64.0529513,153.40787002972917,inf,inf,inf,None
84,12339218497,12339218480,12339218498,-21.9746737,64.0528693,-21.9746503,64.0529151,-21.9746618,64.0528226,138.64097764700097,inf,inf,inf,None
85,12339218498,12339218497,12339218499,-21.9746618,64.0528226,-21.9746737,64.0528693,-21.9746158,64.0527802,146.96373588460756,inf,inf,inf,None
86,12339218506,12339218505,12339218532,-21.692736,64.1654229,-21.6928205,64.1653544,-21.6927143,64.1654605,159.02041715484512,inf,inf,inf,None
87,12339218506,12339218505,12339240327,-21.692736,64.1654229,-21.6928205,64.1653544,-21.6926727,64.165381,107.4683518752476,inf,inf,inf,None
88,12339218506,12339218532,12339240327,-21.692736,64.1654229,-21.6927143,64.1654605,-21.6926727,64.165381,93.51123096990727,inf,inf,inf,None
89,12339218516,12339218515,12339268340,-21.6889139,64.163692,-21.6889723,64.1637461,-21.6889431,64.1636547,94.75576826091624,inf,inf,inf,None
90,12339218516,12339218515,12339240318,-21.6889139,64.163692,-21.6889723,64.1637461,-21.6888654,64.163723,104.60319911907273,inf,inf,inf,None
91,12339218531,12339218530,12339271459,-21.6937002,64.1644976,-21.6938138,64.1645978,-21.693896,64.164472,48.86257649408908,inf,inf,inf,None
92,12339218531,12339218530,12339240537,-21.6937002,64.1644976,-21.6938138,64.1645978,-21.6934571,64.1645358,129.65608319076316,inf,inf,inf,None
93,12339218533,12339218532,12339218534,-21.6927067,64.165499,-21.6927143,64.1654605,-21.6927136,64.1655376,158.69828892829477,inf,inf,inf,None
94,12339218534,12339218533,12339249856,-21.6927136,64.1655376,-21.6927067,64.165499,-21.6921184,64.1659521,114.7185833469538,inf,inf,inf,None
95,12339218534,12339218533,12339249871,-21.6927136,64.1655376,-21.6927067,64.165499,-21.6927618,64.1656041,154.19989425186023,inf,inf,inf,None
96,12339218534,12339249856,12339249871,-21.6927136,64.1655376,-21.6921184,64.1659521,-21.6927618,64.1656041,91.081522401186,inf,inf,inf,None
97,21579318,1221993898,241736677,-21.9148669,64.145634,-21.9146354,64.1456417,-21.9148527,64.1458013,83.24347546025591,inf,inf,inf,None
98,1221993898,21579318,1221993920,-21.9146354,64.1456417,-21.9148669,64.145634,-21.914674,64.1458058,78.66840436408462,0.006634827302866387,-21.906323004020276,64.13927968502287,"('way', 133751771)"
99,12339218560,12339218561,12339276962,-21.9148669,64.145634,-21.9148408,64.1453279,-21.9150625,64.1456297,93.6142413698562,0.021721760799437478,-21.894956222440246,64.1677987181857,"('way', 133751791)"
100,12339218567,12339218568,12339218571,-21.9222988,64.1378655,-21.9227031,64.1374862,-21.9224373,64.1378945,54.998750112684334,0.005720914158525264,-21.91036955214545,64.14121265798312,"('way', 1032712788)"
101,12339218567,12339218568,12339264201,-21.9222988,64.1378655,-21.9227031,64.1374862,-21.9222388,64.1378392,113.15790538861236,0.008844770935047323,-21.924093695868738,64.14830942457344,"('way', 113578858)"
102,12339218567,12339218571,12339219724,-21.9222988,64.1378655,-21.9224373,64.1378945,-21.9222086,64.1379482,125.65770392150924,0.07641397823435767,-21.945028658448553,64.22069592473491,"('way', 113578842)"
103,12339218567,12339219724,12339264201,-21.9222988,64.1378655,-21.9222086,64.1379482,-21.9222388,64.1378392,66.18564057719409,0.010597245362733146,-21.941445865803434,64.13468769633931,"('way', 113578853)"
104,12339218570,12339218569,12339226994,-21.9233254,64.1368767,-21.923177,64.1370153,-21.9234843,64.1368784,136.34272287576164,0.011593090463668488,-21.91880605953826,64.12523459568702,"('way', 1242326293)"
105,12339218578,12339218577,12339224045,-21.9235149,64.1383176,-21.9233815,64.1382332,-21.9233881,64.1383491,46.27202451836136,0.0051906016099729415,-21.936556010538563,64.14042626185619,"('way', 113578848)"
106,12339218578,12339224045,12339224049,-21.9235149,64.1383176,-21.9233881,64.1383491,-21.9241129,64.1387509,130.12243569736984,0.004649026379249491,-21.92449210632355,64.13328450624431,"('way', 233102427)"
107,12339218579,12339218580,12339218582,-21.9283191,64.1422414,-21.9284686,64.1422522,-21.9282934,64.1422877,114.90167055192288,0.051663340242038516,-21.89915177466773,64.08833635558545,"('way', 121423817)"
108,12339218579,12339218580,12339218590,-21.9283191,64.1422414,-21.9284686,64.1422522,-21.9283419,64.1421809,73.48252076551364,0.013842129524177413,-21.90882717023329,64.15471148906381,"('way', 102269963)"
109,12339218581,12339218580,12339225258,-21.9287333,64.1422712,-21.9284686,64.1422522,-21.9287003,64.1423203,60.20065442310764,0.008209684860459098,-21.943446993358798,64.13509653270215,"('way', 121423817)"
110,12339218581,12339220265,12339225258,-21.9287333,64.1422712,-21.9289171,64.1422773,-21.9287003,64.1423203,122.00411042142224,0.05331966005302919,-21.90096510468278,64.08800060554063,"('way', 121551505)"
111,12339218589,12339218588,12339220959,-21.9277747,64.1425713,-21.9279114,64.1425237,-21.9278649,64.1426365,55.05935188430537,0.008182963345140824,-21.910257456514017,64.14000607960864,"('way', 121423838)"
112,12339218589,12339220959,12339220961,-21.9277747,64.1425713,-21.9278649,64.1426365,-21.9275367,64.1426345,129.26769607831596,0.004682235310242098,-21.92871853961173,64.1374761601302,"('way', 121423851)"
113,12339218604,12339218603,12339222771,-21.9271839,64.1409758,-21.9273184,64.1410733,-21.9273345,64.140937,50.38590054828193,0.005965617855001091,-21.913414933877117,64.1383627578685,"('way', 109166231)"
114,12339218604,12339222771,12339222773,-21.9271839,64.1409758,-21.9273345,64.140937,-21.9270152,64.1408536,129.6345476497772,0.0059352763278789,-21.925962192718355,64.14741964876752,"('way', 114037226)"
115,12339218605,12339218606,12339265083,-21.8934301,64.1475268,-21.8932818,64.1475625,-21.8933829,64.1474849,55.13102485104605,0.007291043755615963,-21.908715550786635,64.1513464871948,"('way', 1286818874)"
116,12339218609,12339218610,12339218613,-21.9260814,64.14381,-21.9260037,64.1437938,-21.9260453,64.1438472,57.6368856765564,0.008756794310437731,-21.94345006193345,64.13848616752415,"('way', 121161899)"
117,12339218609,12339218610,12339218617,-21.9260814,64.14381,-21.9260037,64.1437938,-21.9262813,64.1436116,123.43865250472632,0.07241516154356253,-21.949440985459614,64.22265269465272,"('way', 119494069)"
118,12339218609,12339218613,12339244228,-21.9260814,64.14381,-21.9260453,64.1438472,-21.9261725,64.1438281,122.9028920709939,0.0667428430443015,-21.90347230460729,64.0712705376983,"('way', 122157945)"
119,12339218609,12339218617,12339244228,-21.9260814,64.14381,-21.9262813,64.1436116,-21.9261725,64.1438281,56.02156974772337,0.007175361870608613,-21.91145294557985,64.14821919250484,"('way', 121719105)"
120,12339218612,12339218611,12339230119,-21.9229168,64.1431509,-21.9230303,64.1431747,-21.9231756,64.1428958,56.43034246898441,0.008184652639074757,-21.906307173719227,64.1480306592809,"('way', 119494037)"
121,12339218612,12339230119,12339230120,-21.9229168,64.1431509,-21.9231756,64.1428958,-21.9227936,64.1431233,122.78525959973696,0.06932141963318293,-21.944655017856025,64.21906048944052,"('way', 119140313)"
122,12339218616,12339218615,12339220236,-21.9255992,64.14431,-21.9256391,64.1442663,-21.9257,64.1443311,59.4253169465352,0.00933666679334533,-21.907672809838026,64.15009657804869,"('way', 122157905)"
123,12339218616,12339218615,12339230118,-21.9255992,64.14431,-21.9256391,64.1442663,-21.9254839,64.1442863,120.78203254908712,0.05394904065281713,-21.944767689649527,64.20332705050136,"('way', 121161895)"
124,12339218616,12339220236,12339220241,-21.9255992,64.14431,-21.9257,64.1443311,-21.9255745,64.1443344,123.52731694899435,0.06835625282271085,-21.9036749368625,64.06988291010025,"('way', 122266905)"
125,12339218616,12339220241,12339230118,-21.9255992,64.14431,-21.9255745,64.1443344,-21.9254839,64.1442863,56.26533355538333,0.008001544541215322,-21.94186879480335,64.13948539436147,"('way', 121844156)"
126,12339218618,12339218617,12339225245,-21.9263329,64.1435595,-21.9262813,64.1436116,-21.9263873,64.1435778,116.13095671877632,0.00750099326620985,-21.924293293845775,64.13495934408786,"('way', 121719105)"
127,12339218618,12339222767,12339225245,-21.9263329,64.1435595,-21.9263611,64.1435323,-21.9263873,64.1435778,62.55868048698686,0.010388003556450361,-21.906814067567208,64.14795344521895,"('way', 121423813)"
128,12339218619,12339218620,12339218629,-21.928758,64.1463749,-21.9287387,64.1464006,-21.9288889,64.1464008,115.71351141688945,0.04286962985407154,-21.910654022295297,64.09909210500247,"('way', 138271229)"
129,12339218619,12339218620,12339218635,-21.928758,64.1463749,-21.9287387,64.1464006,-21.9286648,64.146357,63.96629406633634,0.010557484951943745,-21.9473524018402,64.13919570334937,"('way', 138348854)"
130,12339218619,12339218623,12339218629,-21.928758,64.1463749,-21.9287849,64.1463371,-21.9288889,64.1464008,65.75485591771609,0.011413612558377655,-21.90922044915192,64.15414406463657,"('way', 108389435)"
131,12339218619,12339218623,12339218635,-21.928758,64.1463749,-21.9287849,64.1463371,-21.9286648,64.146357,114.56533859905817,0.04864681163684364,-21.950273148321585,64.20004300742593,"('way', 129633328)"
132,12339218622,12339218621,12339229889,-21.9286314,64.1465522,-21.9287292,64.146413,-21.9285639,64.1465431,117.41332113647702,0.04252803652492881,-21.94856830998356,64.19215276134675,"('way', 138348854)"
133,12339218622,12339229873,12339229889,-21.9286314,64.1465522,-21.9286223,64.1465663,-21.9285639,64.1465431,64.84023061938368,0.011159090064355488,-21.947535071273393,64.13784065309038,"('way', 137194982)"
134,12339218628,12339218627,12339220240,-21.9296297,64.1451513,-21.9295409,64.1452762,-21.9286689,64.1449507,66.3814143416907,0.011147626634082319,-21.948589706776158,64.13772185004048,"('way', 122266947)"
135,12339218628,12339218627,12339228424,-21.9296297,64.1451513,-21.9295409,64.1452762,-21.9302345,64.1452769,113.6796721823742,0.047532407955877584,-21.908886276014584,64.09229690341394,"('way', 122282351)"
136,12339218634,12339218633,12339220978,-21.9303961,64.1467007,-21.9302682,64.1466742,-21.9304395,64.1466692,132.3219501651965,0.10006570248788088,-21.953390470910982,64.2536559681746,"('way', 128961065)"
137,12339218634,12339218633,12339262230,-21.9303961,64.1467007,-21.9302682,64.1466742,-21.9303599,64.1467262,46.86729073028527,0.005942704343705358,-21.945027320234534,64.1436632670313,"('way', 108389432)"
138,12339218634,12339228413,12339220978,-21.9303961,64.1467007,-21.9305329,64.1467264,-21.9304395,64.1466692,46.61227120341139,0.005946581510938791,-21.91573173790955,64.14999638159475,"('way', 29257338)"
139,12339218634,12339228413,12339262230,-21.9303961,64.1467007,-21.9305329,64.1467264,-21.9303599,64.1467262,134.19848790110686,0.10919937676106563,-21.9555702365987,64.26253973041604,"('way', 128961065)"
140,12339218645,12339218644,12339219779,-21.9243719,64.1455089,-21.9244784,64.1455299,-21.9243432,64.1455367,124.75793921425785,0.0766708197581494,-21.94889979668269,64.22849251883582,"('way', 135949001)"
141,12339218645,12339218644,12339218665,-21.9243719,64.1455089,-21.9244784,64.1455299,-21.9244066,64.1454754,55.14662687671864,0.008098944362177767,-21.907588648191876,64.15045441760543,"('way', 381392897)"
142,12339218645,12339219779,12339219784,-21.9243719,64.1455089,-21.9243432,64.1455367,-21.9242732,64.1454892,55.37500468678293,0.008413810969468761,-21.94174306025436,64.14039632287839,"('way', 135949010)"
143,12339218645,12339219784,12339218665,-21.9243719,64.1455089,-21.9242732,64.1454892,-21.9244066,64.1454754,124.7204292222406,0.07655323104735902,-21.94870116816112,64.22842809903322,"('way', 135949001)"
144,12339218646,12339218647,12339218652,-21.9191074,64.1436998,-21.9196775,64.1431361,-21.9201934,64.1439084,55.54958692977966,0.008403800150419216,-21.901852382730834,64.14894286408344,"('way', 119368191)"
145,12339218646,12339218647,12339219738,-21.9191074,64.1436998,-21.9196775,64.1431361,-21.9174453,64.1433845,124.5820520062584,0.06335082649044349,-21.9399899296273,64.21214183491966,"('way', 118732834)"
146,12339218646,12339218649,12339218652,-21.9191074,64.1436998,-21.9185174,64.1442747,-21.9201934,64.1439084,124.86965118951537,0.04782403723469608,-21.90361195334698,64.09202513534899,"('way', 135856670)"
147,12339218646,12339218649,12339219738,-21.9191074,64.1436998,-21.9185174,64.1442747,-21.9174453,64.1433845,54.99870987444658,0.00812229686806714,-21.93595102509246,64.13862788220362,"('way', 133751814)"
148,12339218648,12339218647,12339222172,-21.9197152,64.1430988,-21.9196775,64.1431361,-21.9198543,64.1431274,123.68705024165725,0.005706897178304221,-21.917872691124558,64.13689368990967,"('way', 119368184)"
149,12339218648,12339218647,12339220217,-21.9197152,64.1430988,-21.9196775,64.1431361,-21.9195922,64.1430735,56.317544251912295,0.008259912880284298,-21.93649424101685,64.13811726235389,"('way', 118732827)"
150,12339218648,12339222172,12339222175,-21.9197152,64.1430988,-21.9198543,64.1431274,-21.9197713,64.1430427,56.61852435356255,0.008474650628904202,-21.902597777253405,64.14823125689223,"('way', 119368171)"
151,12339218648,12339222175,12339220217,-21.9197152,64.1430988,-21.9197713,64.1430427,-21.9195922,64.1430735,123.37688115286794,0.06382382510268562,-21.94053357238865,64.21254094667718,"('way', 118680314)"
152,12339218651,12339218650,12339219766,-21.9184601,64.144328,-21.9185102,64.1442818,-21.9185859,64.1443539,54.31451150221788,0.00796472637422249,-21.90164678162119,64.1489982115716,"('way', 860355389)"
153,12339218651,12339218650,12339219772,-21.9184601,64.144328,-21.9185102,64.1442818,-21.9183433,64.1443065,126.88913858293505,0.07895850015197578,-21.942976571515388,64.22912593876389,"('way', 133751785)"
154,12339218651,12339219760,12339219766,-21.9184601,64.144328,-21.9184261,64.1443617,-21.9185859,64.1443539,123.6202599629446,0.06755560583906656,-21.896619075217846,64.07085881340167,"('way', 108389434)"
155,12339218651,12339219760,12339219772,-21.9184601,64.144328,-21.9184261,64.1443617,-21.9183433,64.1443065,55.17608995190253,0.007513433193988074,-21.93396187546909,64.13954183024563,"('way', 106270826)"
156,12339218660,12339218659,12339273508,-21.9218221,64.1442299,-21.9216833,64.1442033,-21.9218618,64.1441907,124.51430886007846,0.05413269939060084,-21.939596471182362,64.20275402692343,"('way', 119368207)"
157,12339218660,12339218659,12339219804,-21.9218221,64.1442299,-21.9216833,64.1442033,-21.9217672,64.1442839,55.37526934606023,0.008415235647719586,-21.93915644037044,64.13898352392111,"('way', 135856671)"
158,12339218660,12339273508,12339273512,-21.9218221,64.1442299,-21.9218618,64.1441907,-21.9219225,64.1442494,55.628234428193,0.007784711671148132,-21.905852345801026,64.14905838704097,"('way', 121844135)"
159,12339218660,12339273512,12339219804,-21.9218221,64.1442299,-21.9219225,64.1442494,-21.9217672,64.1442839,124.48218736566834,0.07341987471472616,-21.89788657470135,64.06478921718472,"('way', 188238719)"
